-3.087127103503076064e+00,3.135700222746244492e+00,1.566602203694725048e+01,2.105186951703990417e+01,1.190360327083022085e+01,-4.292577829328291905e+00,-1.265781754905884782e+01,-1.033409888108325703e+01,-4.514032201837085978e-01,6.795779674377990354e+00,8.461585839436725820e+00,8.826943268404846776e+00,1.213507156536175380e+01,1.841571787495034229e+01,2.522977613005980402e+01,2.818358102544909727e+01,2.155148047741913331e+01,4.184592020981810379e+00,-1.589900785714973175e+01,-2.646495339354327569e+01,-1.423742651638174372e+01,-2.826849692475904341e+00,5.256715004998965490e+00,1.450785958349971949e+01,3.005585339227022956e+01,3.271187031507038512e+01,1.756356623792571270e+01,1.889824651393715804e+00,7.950865261662023009e+00,1.319047248146785556e+01,1.302421237367988027e+01,8.009071025089664175e+00,1.990778899327191453e+01
-4.749023197014838438e+00,3.125735243926353490e+00,1.661931578365737749e+01,2.219188643271108674e+01,1.256026916672202987e+01,-4.084875871607818176e+00,-1.244593915795425687e+01,-9.582870586161938320e+00,1.107447523476342788e+00,9.682112932991383758e+00,1.289970478530126918e+01,1.339590908109692613e+01,1.327081372620619604e+01,1.747573825043342310e+01,2.743390307526978944e+01,3.389630379075148170e+01,2.858425473756290813e+01,9.603304262731057861e+00,-1.254540875466093119e+01,-9.666438724155993256e+00,3.414977810166359262e+00,1.307032222657486287e+01,1.753082612783084571e+01,1.786364100762664719e+01,2.717760626081323849e+01,3.370099093908062571e+01,2.305185758809323104e+01,2.952256164253352466e+00,4.244012557400572483e+00,9.861037515126593433e+00,9.915264459519695706e+00,9.431373447900876172e+00,2.023259004387600868e+01
3.809811582902252081e+00,5.704200106954351313e+00,1.765738413204873680e+01,2.320642599269509532e+01,1.223900554720980161e+01,-5.609163796092133225e+00,-5.490447696119066023e+00,-4.253761512934604916e+00,3.318564366651013398e+00,1.257799492802919872e+01,1.568867476480513545e+01,1.425520961268304276e+01,1.150352383714124294e+01,1.345532199819004937e+01,2.461478576055163359e+01,3.660438788001235366e+01,3.766010602089324522e+01,2.114325209790607829e+01,-4.237866513786659795e+00,8.610634957348693774e+00,2.411783675456118914e+01,3.075546780650490675e+01,2.818088410841826885e+01,1.840209042888863422e+01,2.044697267942791896e+01,3.583322766550148231e+01,3.270865218836996746e+01,1.183581878979880742e+01,-3.640410854732059942e+00,3.989279788071269373e+00,5.621824816396545188e+00,1.012344991107551806e+01,1.960441328143821949e+01
2.910021357827221777e+01,2.711356027672461622e+01,2.638170354944974960e+01,2.582609796429180093e+01,1.171088469052545378e+01,7.853663157306793430e+00,1.260914772054682942e+01,1.382329169597185725e+01,1.286204819927546517e+01,1.248179736396487627e+01,1.030221843366767942e+01,6.827179119429700016e+00,5.877999395256592763e+00,7.334790574554248543e+00,1.406584823595969169e+01,2.732368662937845016e+01,3.740919875574315512e+01,3.153386548613516283e+01,6.792308611632284610e+00,2.204688743373430171e+01,3.670959489815857779e+01,3.886301897712463216e+01,2.888788411129476685e+01,1.107071358952444662e+01,1.322426432066355950e+01,3.605842223824305393e+01,4.056642020622984290e+01,2.378625480220865640e+01,-3.683826794594916354e+00,1.554993797490309859e+00,4.920276321243990836e+00,8.724143413392278390e+00,1.539705309905332520e+01
4.911365084332155106e+01,4.657406800732059082e+01,4.324007267072526872e+01,3.963129153796879223e+01,2.762209976745880624e+01,2.516458377228694943e+01,2.883260629223083527e+01,2.981041207875920662e+01,2.735010001651837186e+01,2.257908150400960423e+01,1.812509570957515592e+01,1.477998981316562066e+01,1.030899233715176955e+01,5.247717069295335435e+00,3.669804481951754127e+00,1.316545161127133134e+01,2.895034174640030145e+01,3.648494588958887874e+01,2.345534401379995515e+01,2.485081604723965398e+01,3.526493143448402634e+01,3.328981486998679173e+01,1.939428836288392688e+01,-5.027458165417453273e-01,5.003276345286062465e+00,3.162688864330531757e+01,4.309513276059523434e+01,3.300306231768513499e+01,6.763339060961361504e+00,2.652281506025476965e+00,6.308793120077759831e+00,5.938050050348337550e+00,7.205344432706745295e+00
4.477623608889532392e+01,4.232126732257816570e+01,4.161619173694428753e+01,4.531128604917889646e+01,3.618906074758265845e+01,2.588513925175815089e+01,2.641317888505793832e+01,2.702121540102603703e+01,2.492871092415853695e+01,2.279167189488720879e+01,2.573298984699754044e+01,2.928823307575970958e+01,2.697894056141335284e+01,1.787775993621786341e+01,1.403373210802163307e+01,1.865960047998018467e+01,2.424282574923313049e+01,3.450083670397052060e+01,3.616613043920877146e+01,1.735191381102274022e+01,2.199023823917174525e+01,1.944040386329432124e+01,8.837856703087616950e+00,-4.857045705240484956e+00,-4.516920978304775680e+00,2.241762853009445067e+01,3.984608647446592045e+01,3.724824571251433269e+01,1.483520173227184458e+01,4.381419963025859232e+00,7.918649515740744604e+00,4.405743951258029867e+00,-2.919270588366498664e+00
2.254462695471399059e+01,1.966890238171371763e+01,2.310868903747606140e+01,4.095522054830463077e+01,3.956006956730229263e+01,2.103971232491426235e+01,7.174923035361036483e+00,8.811020777357963851e+00,9.026309733118754508e+00,7.434474636512271140e+00,1.366934954053663276e+01,2.359237333007160942e+01,2.910617513818719715e+01,2.613127712185755769e+01,2.241920679433900077e+01,2.499444267132862763e+01,2.482609706347503575e+01,2.711676748854161190e+01,3.966609909038636061e+01,3.584543106654529510e+01,1.337187243052101948e+01,1.044483490508560841e+01,8.036470813352462272e+00,2.985013465763523666e+00,-2.341335366288276987e+00,1.114096377558036011e+01,3.374024797362951489e+01,3.808819392177568375e+01,2.125338123004961943e+01,3.912738204349242910e+00,7.878105982369047133e+00,4.621760145407964870e+00,-1.175019372137504625e+00
3.648195657215389076e+00,-1.968905202973050828e-01,7.815120590268866962e+00,3.622316271891602213e+01,4.334546471823974656e+01,3.081407859152858819e+01,1.109000297557892267e+01,1.446568820995878912e+00,2.363631936618505236e+00,-1.224067265566324281e-01,-1.630913761620004676e+00,4.052418566936327515e+00,1.250886066356755322e+01,1.886777209464184324e+01,1.766938428353187618e+01,1.884749665099943172e+01,1.881016100238344180e+01,1.677011892312100017e+01,3.335869190152030228e+01,4.415589014584987382e+01,3.170141560401544467e+01,1.559409357791208350e+01,1.380345715050005140e+01,1.363873013571397763e+01,9.520343365766922972e+00,2.080873292923641760e+00,2.861629397552456666e+01,3.902495579156485661e+01,2.777920072787048511e+01,3.402701613980586348e+00,4.909778983197178981e+00,4.437688344816194785e+00,1.944876471535068596e+00
-3.131966331086388777e-02,-4.104096075056871129e+00,-1.077002569579482261e+00,2.849932620015921358e+01,4.163061526181212457e+01,3.734596192907710588e+01,2.215238862895635563e+01,7.567126664203971842e+00,2.470930820405055073e+00,9.473451583680221333e-01,1.239333341231319885e+00,4.280825421247330453e+00,8.931569697395877583e+00,1.548149441630207335e+01,1.474925378931788700e+01,3.697532978815736726e+00,5.918509104093767625e+00,6.980796442153450521e+00,2.094356908833966102e+01,4.036809051521559155e+01,4.078276541527731780e+01,2.309598923783497071e+01,1.396976752200519556e+01,1.620693725950014041e+01,1.347069623389248250e+01,2.747812504166722736e+00,2.566041322449453332e+01,4.174977951856977398e+01,3.492917532409484238e+01,1.141839735630034092e+01,1.097222231532904102e+00,3.630089119429189992e+00,3.239990079236676479e+00
5.528150891612261475e+00,2.465624298335729048e+00,-4.522649624605479701e+00,1.725896896898833788e+01,3.432758703501306030e+01,3.797640088757048460e+01,2.905788232214631961e+01,1.397790872435676235e+01,2.052679032469579834e+00,7.569299695923503712e-01,3.583056857535426687e+00,7.043056639968360955e+00,1.042870607725825494e+01,1.578771713578686509e+01,1.846526055964022817e+01,1.279443967576268726e+01,7.484232895338616132e+00,8.254184787749332841e+00,1.020900138492754294e+01,2.919783098658751186e+01,4.010059124770798888e+01,2.776270836305580048e+01,7.673871161223711823e+00,1.025059363531415180e+01,1.051444108392548848e+01,1.095301441997461378e+00,2.200126832132863086e+01,4.370607048162479202e+01,4.079224538700309211e+01,1.733957029687753248e+01,1.866423175359124054e+00,5.260540728508973807e+00,5.751345529030712278e+00
